EventOnScroll,MSecForDownArrow,TimeOnVScroll,relevant,NumOfPageUp,TimeOnMouse,NumOfPageDown,ClickOnWindow,log_id,serverTimeVisit,MSecForPageUp,MSecForUpArrow,NumOfUpArrow,classes,MSecForPageDown,RSS_ID,readability,TimeOnHScroll,novelty,user_like,DOC_ID,TimeOnPage,TimeVisit,user_id,NumOfDownArrow,authority
0,0,0,5,0,3299,0,3,3540,26-04-2004 17:47,0,0,0,op-ed,0,12,1,0,5,2,256909,76141,26-04-2004 17:47,73,0,1
0,0,0,5,0,1472,0,1,504,21-04-2004 08:51,0,0,0,Quentin%20Tarentino,0,13,1,0,5,2,256940,76640,21-04-2004 08:51,80,0,1
0,0,0,1,0,953,0,1,3079,25-04-2004 02:59,0,0,0,india,0,659,0,0,1,-1,256974,3657,25-04-2004 02:59,83,0,0
0,0,0,1,0,1266,0,0,4118,27-04-2004 20:59,0,0,0,default,0,14,1,0,2,-1,256983,6016,27-04-2004 20:59,67,0,1
0,0,0,5,0,620,0,0,6928,04-05-2004 20:13,0,0,0,Citigroup,0,1167,1,0,4,2,257092,2593,04-05-2004 20:13,80,0,1
2,0,0,2,0,1796,0,1,1280,21-04-2004 19:44,0,0,0,other,0,17,1,0,4,-1,257158,81389,20-04-2004 02:56,76,0,1
0,0,0,3,0,601,0,0,8544,08-05-2004 01:22,0,0,0,opinion|movies|entertainment,0,31,1,0,4,2,257181,11877,08-05-2004 01:22,58,0,0
0,0,0,1,0,50,0,0,7229,05-05-2004 15:22,0,0,0,Movies,0,31,1,0,1,-1,257181,5729,05-05-2004 15:22,80,0,0
0,0,0,5,0,1143,0,1,7411,05-05-2004 21:06,0,0,0,recipes,0,1209,1,0,3,2,257289,5049,05-05-2004 21:06,67,0,1
11,0,0,2,0,551,0,1,7579,05-05-2004 23:16,0,0,0,"INTENSITY,%20Major|AUTHORITY%20Reliable|taxes",0,1218,1,0,2,1,257332,60979,05-05-2004 23:16,87,0,-1
0,0,0,2,0,10250,0,0,21279,19-05-2004 16:10,0,0,0,theatre,0,771,1,0,5,-1,257367,24437,19-05-2004 16:10,51,0,0
0,0,0,2,0,1829,0,0,1884,22-04-2004 01:01,0,0,0,,0,1595,0,0,5,1,257368,43750,22-04-2004 01:01,83,0,0
0,0,0,1,0,1103,0,1,4764,29-04-2004 13:39,0,0,0,unrelated,0,141,0,0,1,-1,257450,6839,29-04-2004 13:39,63,0,-1
3,0,0,5,0,2474,0,2,505,21-04-2004 08:58,0,0,0,Quentin%20Tarentino,0,151,0,0,5,1,257527,416459,21-04-2004 08:58,80,0,1
2,0,0,4,0,344,0,0,3080,25-04-2004 03:05,0,0,0,technology,0,876,1,0,4,2,257554,319671,25-04-2004 03:05,83,0,1
0,0,0,2,0,594,0,0,3428,26-04-2004 02:41,0,0,0,difficult%20to%20understand,0,2044,0,0,2,-1,257572,25000,26-04-2004 02:41,83,0,0
0,0,0,1,0,330,0,0,5921,02-05-2004 19:24,0,0,0,amazon|unrelated,0,1258,0,0,1,-1,257715,4707,02-05-2004 19:24,63,0,-1
0,0,0,-1,0,671,0,0,1480,21-04-2004 19:53,0,0,0,,0,2091,-1,0,-1,-1,257727,4282,21-04-2004 06:49,67,0,-1
0,0,0,2,0,181,0,6,507,21-04-2004 09:09,0,0,0,Movies,0,1262,0,0,2,-1,257779,71943,21-04-2004 09:09,80,0,-1
0,0,0,2,0,0,0,0,21143,17-05-2004 09:18,0,0,0,difficult%20to%20understand|forum,0,1622,1,0,3,1,257848,18750,17-05-2004 09:18,92,0,0
0,0,0,4,0,453,0,1,7636,05-05-2004 23:37,0,0,0,india,0,1265,1,0,5,2,257861,6938,05-05-2004 23:37,83,0,1
0,0,0,3,0,591,0,1,5436,01-05-2004 12:32,0,0,0,technology,0,954,1,0,3,-1,257875,9434,01-05-2004 12:32,58,0,0
0,0,0,-1,0,670,0,0,1475,21-04-2004 19:53,0,0,0,,0,207,-1,0,-1,-1,257905,3563,21-04-2004 06:49,67,0,-1
1,0,0,5,0,422,0,0,6863,04-05-2004 17:52,0,0,0,golf,0,985,1,0,4,2,258002,70703,04-05-2004 17:52,66,0,1
0,0,0,3,0,594,0,0,3731,26-04-2004 23:04,0,0,0,,0,2112,1,0,1,-1,258012,18437,26-04-2004 23:04,68,0,1
0,0,0,5,0,951,0,0,5100,30-04-2004 01:33,0,0,0,Kodak,0,1268,1,0,5,2,258047,11456,30-04-2004 01:33,80,0,1
0,0,0,2,0,1645,0,0,21137,17-05-2004 09:05,0,0,0,world|familar%20topic|technology|wow!,0,2116,0,0,2,1,258083,63063,17-05-2004 09:05,92,0,0
0,0,0,2,0,5093,0,0,1361,21-04-2004 19:48,0,0,0,hockey,0,1279,1,0,2,-1,258164,55688,20-04-2004 10:01,66,0,1
0,0,0,1,0,5531,0,0,8284,07-05-2004 16:25,0,0,0,movies,0,1030,1,0,5,2,258232,26063,07-05-2004 16:25,51,0,0
0,0,0,2,0,1108,0,0,9212,09-05-2004 20:21,0,0,0,,0,2152,1,0,2,-1,258282,34156,09-05-2004 20:21,65,0,1
0,0,0,-1,0,0,0,2,1407,21-04-2004 19:50,0,0,0,,0,2957,-1,0,-1,-1,258334,0,0000-00-00 00:00:00,58,0,-1
0,0,0,1,0,1628,0,0,5756,02-05-2004 01:31,0,0,0,canada,0,1302,0,0,1,-1,258378,8016,02-05-2004 01:31,83,0,0
0,0,0,1,0,761,0,0,5099,30-04-2004 01:32,0,0,0,Kodak,0,1318,1,0,-1,-1,258447,511956,30-04-2004 01:32,80,0,0
0,0,0,3,0,172,0,0,2608,23-04-2004 18:30,0,0,0,,0,1684,1,0,3,-1,258501,12266,23-04-2004 18:30,65,0,1
0,0,0,3,0,172,0,0,2609,23-04-2004 18:30,0,0,0,,0,1684,1,0,3,1,258501,31641,23-04-2004 18:30,65,0,1
2,0,0,4,0,1984,0,0,1879,22-04-2004 00:39,0,0,0,,0,2227,1,0,5,2,258506,80672,22-04-2004 00:39,83,0,0
3,0,0,-1,0,1062,0,0,1473,21-04-2004 19:53,0,0,0,,0,2960,-1,0,-1,-1,258557,37234,20-04-2004 10:13,62,0,-1
0,0,0,4,0,1733,0,0,6350,03-05-2004 17:49,0,0,0,,0,1344,1,0,4,2,258573,5969,03-05-2004 17:49,66,0,1
1,0,0,1,0,469,0,0,6815,04-05-2004 17:21,0,0,0,international,0,1344,1,0,1,-1,258573,63734,04-05-2004 17:21,66,0,1
0,0,0,5,0,750,0,0,6835,04-05-2004 17:34,0,0,0,philadelphia,0,309,1,0,2,-1,258650,11094,04-05-2004 17:34,66,0,1
1,0,0,2,0,844,0,0,1493,21-04-2004 19:53,0,0,0,Iraq,0,2265,1,0,4,-1,258734,73265,20-04-2004 03:14,76,0,-1
0,0,0,1,0,640,0,0,2607,23-04-2004 18:29,0,0,0,,0,1709,0,0,1,-1,258875,2594,23-04-2004 18:29,66,0,0
1,0,0,5,0,950,0,0,7230,05-05-2004 15:33,0,0,0,Movies,0,4958,0,0,3,-1,259023,604979,05-05-2004 15:33,80,0,0
0,0,0,5,0,140,0,0,7232,05-05-2004 15:41,0,0,0,Movies,0,4958,1,0,5,-1,259025,2614,05-05-2004 15:41,80,0,0
0,0,0,3,0,3911,0,0,7018,04-05-2004 21:49,0,0,0,funny|familar%20topic|people|celebrity|entertainment|misc,0,3661,1,0,4,2,259081,204906,04-05-2004 21:49,92,0,1
0,0,0,-1,0,1376,0,0,1514,21-04-2004 19:55,0,0,0,,0,1399,-1,0,-1,-1,259110,2985,20-04-2004 10:01,66,0,-1
0,0,0,5,0,3046,0,0,6832,04-05-2004 17:32,0,0,0,philadelphia,0,1745,1,0,5,2,259130,30344,04-05-2004 17:32,66,0,1
0,0,0,3,0,125,0,0,6345,03-05-2004 17:49,0,0,0,,0,3662,1,0,4,1,259132,2360,03-05-2004 17:49,66,0,1
1,0,0,1,0,2456,0,0,6813,04-05-2004 17:19,0,0,0,international,0,3662,1,0,3,-1,259132,39329,04-05-2004 17:19,66,0,0
0,0,0,1,0,5221,0,0,6665,04-05-2004 02:37,0,0,0,entertainment,0,3662,1,0,3,-1,259132,37828,04-05-2004 02:37,73,0,0
0,0,0,1,0,548,0,0,20107,12-05-2004 21:50,0,0,0,difficult%20to%20understand,0,1400,0,0,1,-1,259257,1593,12-05-2004 21:50,80,0,0
0,0,0,5,0,46,0,0,1680,21-04-2004 21:04,0,0,0,does%20not%20link%20to%20article,0,1401,0,0,1,-1,259279,2250,21-04-2004 21:04,66,0,-1
0,0,0,5,0,218,0,0,6876,04-05-2004 17:55,0,0,0,golf,0,1401,1,0,5,2,259279,1672,04-05-2004 17:55,66,0,1
0,0,0,3,0,2157,0,0,3081,25-04-2004 03:06,0,0,0,economy,0,1758,1,0,3,2,259361,24719,25-04-2004 03:06,83,0,1
0,0,0,2,0,1712,0,11,1318,21-04-2004 19:45,0,0,0,difficult,0,2377,0,0,2,-1,259579,1625236,19-04-2004 08:40,58,0,1
0,0,0,3,0,2453,0,1,5495,01-05-2004 13:37,0,0,0,food,0,1426,1,0,4,2,259594,17775,01-05-2004 13:37,58,0,1
0,0,0,3,0,2467,0,0,2172,22-04-2004 22:12,0,0,0,,0,1426,1,0,2,-1,259608,15453,22-04-2004 22:12,67,0,0
2,0,0,5,0,782,0,0,508,21-04-2004 09:11,0,0,0,Charlie%20Kaufman,0,2378,0,0,5,1,259625,73605,21-04-2004 09:11,80,0,1
0,0,0,3,0,1064,0,1,4600,28-04-2004 23:30,0,0,0,,0,3471,1,0,3,-1,259691,2860,28-04-2004 23:30,84,0,1
0,0,0,2,0,485,0,0,21145,17-05-2004 09:25,0,0,0,nature/environment|forum|economy,0,2383,0,0,1,-1,259725,120687,17-05-2004 09:25,92,0,0
0,0,0,2,0,312,0,1,6488,03-05-2004 22:11,0,0,0,default,0,3480,1,0,1,-1,259768,13047,03-05-2004 22:11,67,0,0
0,0,0,-1,0,516,0,1,1423,21-04-2004 19:50,0,0,0,,0,2390,-1,0,-1,-1,259860,3032,21-04-2004 06:50,67,0,-1
0,0,0,-1,0,922,0,3,1397,21-04-2004 19:49,0,0,0,,0,1804,-1,0,-1,-1,259916,21453,20-04-2004 10:01,62,0,-1
0,0,0,2,0,1953,0,0,8299,07-05-2004 16:41,0,0,0,opinion|celebrities,0,1804,1,0,2,-1,259933,8492,07-05-2004 16:41,58,0,1
0,0,0,-1,0,2842,0,0,8295,07-05-2004 16:38,0,0,0,,0,3697,1,0,5,2,259949,5485,07-05-2004 16:38,51,0,0
0,0,0,3,0,484,0,1,20815,14-05-2004 20:07,0,0,0,art|human%20interest|*link%20to%20article*|science|weird|education|technology|achievement,0,1439,1,0,5,2,259999,27907,14-05-2004 20:07,62,0,1
0,0,0,3,0,1220,0,0,5399,01-05-2004 03:32,0,0,0,funny|difficult%20to%20understand|familar%20topic,0,3756,0,0,1,-1,260057,12734,01-05-2004 03:32,92,0,0
0,0,0,1,0,953,0,0,5920,02-05-2004 19:24,0,0,0,amazon|unrelated,0,3606,0,0,1,-1,260334,6129,02-05-2004 19:24,63,0,-1
0,0,0,2,0,421,0,0,9389,09-05-2004 23:30,0,0,0,advertising,0,3618,1,0,2,-1,260463,3547,09-05-2004 23:30,67,0,0
0,0,0,3,0,750,0,1,7332,05-05-2004 19:26,0,0,0,,0,2495,1,0,3,1,260545,154079,05-05-2004 19:26,65,0,1
2,0,0,2,0,610,0,2,1860,21-04-2004 23:34,0,0,0,food|health,0,1887,1,0,2,-1,260630,157234,20-04-2004 09:59,62,0,1
0,0,0,-1,0,1189,0,0,1396,21-04-2004 19:49,0,0,0,,0,4038,-1,0,-1,-1,260643,10484,21-04-2004 06:49,67,0,-1
0,0,0,1,0,1438,0,0,20110,12-05-2004 21:51,0,0,0,difficult%20to%20understand,0,4038,0,0,1,-1,260643,23625,12-05-2004 21:51,80,0,0
1,0,0,2,0,15,0,2,1831,21-04-2004 23:28,0,0,0,food|health,0,1890,1,0,2,-1,260687,154157,20-04-2004 10:11,62,0,1
1,0,0,5,0,935,0,0,6484,03-05-2004 22:09,0,0,0,default,0,1892,1,0,5,2,260701,41391,03-05-2004 22:09,67,0,1
1,2422,0,5,0,47,0,6,4688,29-04-2004 10:26,0,2422,23,health|family,0,1892,1,0,5,2,260710,217204,29-04-2004 10:26,58,24,1
0,0,0,4,0,690,0,1,8001,06-05-2004 20:53,0,0,0,medicine,0,1892,1,0,3,1,260710,4125,06-05-2004 20:53,67,0,1
0,0,0,5,0,1031,0,2,4367,28-04-2004 11:31,0,0,0,space|science|domestic|international|politics|history,0,3637,1,0,5,2,260711,473266,28-04-2004 11:31,62,0,1
0,0,0,3,0,531,0,0,5161,30-04-2004 02:56,0,0,0,science|technology,0,3637,0,0,3,1,260711,11156,30-04-2004 02:56,83,0,0
0,0,0,3,0,500,0,0,7385,05-05-2004 20:01,0,0,0,,0,1892,1,0,3,1,260718,1235,05-05-2004 20:01,65,0,1
0,0,0,-1,0,515,0,0,1240,21-04-2004 19:42,0,0,0,,0,423,-1,0,-1,-1,260780,3391,21-04-2004 06:49,67,0,-1
0,0,0,-1,0,1909,0,0,1603,21-04-2004 20:04,0,0,0,,0,425,-1,0,-1,-1,260844,14890,20-04-2004 02:49,76,0,-1
0,0,0,-1,0,2126,0,2,1378,21-04-2004 19:48,0,0,0,,0,425,-1,0,-1,-1,260870,16734,19-04-2004 09:34,66,0,-1
0,0,0,3,0,4289,0,2,7231,05-05-2004 15:35,0,0,0,Movies,0,4182,1,0,5,1,260886,36754,05-05-2004 15:35,80,0,0
0,0,0,-1,0,221,0,0,7562,05-05-2004 23:10,0,0,0,Article%20no%20longer%20available,0,425,-1,0,-1,-1,260891,2894,05-05-2004 23:10,87,0,-1
0,0,0,-1,0,78,0,0,1373,21-04-2004 19:48,0,0,0,,0,425,-1,0,-1,-1,260899,2015,20-04-2004 02:49,76,0,-1
0,0,0,-1,0,205,0,0,1398,21-04-2004 19:49,0,0,0,,0,4209,-1,0,-1,-1,260968,2468,21-04-2004 06:50,67,0,-1
0,0,0,5,0,1438,0,2,665,21-04-2004 18:47,0,0,0,,0,4293,1,0,5,2,261035,44234,21-04-2004 18:47,67,0,-1
0,0,0,5,0,1438,0,2,1374,21-04-2004 19:48,0,0,0,,0,4293,1,0,5,2,261035,207828,21-04-2004 06:45,67,0,-1
0,0,0,5,0,2326,0,2,4380,28-04-2004 12:01,0,0,0,food|experiential,0,4374,1,0,5,2,261072,75140,28-04-2004 12:01,62,0,1
0,0,0,2,0,0,0,0,7401,05-05-2004 20:49,0,0,0,john%20kerry,0,2672,1,0,1,-1,261308,719,05-05-2004 20:49,67,0,0
0,0,0,2,0,1634,0,1,5623,01-05-2004 18:56,0,0,0,Information%20Security,0,2673,1,0,3,-1,261325,11387,01-05-2004 18:56,91,0,0
0,0,0,4,0,3995,0,1,8294,07-05-2004 16:37,0,0,0,,0,4880,1,0,5,2,261348,18484,07-05-2004 16:37,51,0,0
0,0,0,4,0,1141,0,0,1628,21-04-2004 20:05,0,0,0,sports,0,2732,1,0,4,2,261438,115937,20-04-2004 03:16,76,0,1
1,0,0,5,0,1342,0,0,2833,24-04-2004 16:18,0,0,0,U.S.|sports,0,2732,1,0,5,2,261438,52765,24-04-2004 16:18,76,0,1
0,0,0,1,0,374,0,0,7923,06-05-2004 19:15,0,0,0,,0,446,1,0,4,2,261571,1937,06-05-2004 19:15,51,0,1
0,0,0,1,0,1920,0,0,20108,12-05-2004 21:51,0,0,0,finance,0,458,0,0,1,-1,261788,14531,12-05-2004 21:51,80,0,0
1,0,0,4,0,874,0,4,1793,21-04-2004 23:22,0,0,0,food|health,0,1987,1,0,3,2,261882,374032,20-04-2004 09:44,62,0,1
0,0,0,1,0,469,0,0,6348,03-05-2004 17:49,0,0,0,,0,493,1,0,1,-1,262621,1625,03-05-2004 17:49,66,0,1
0,0,0,4,0,1212,0,0,5493,01-05-2004 13:33,0,0,0,fashion,0,498,1,0,5,2,262738,31315,01-05-2004 13:33,58,0,0
0,0,0,3,0,827,0,0,6810,04-05-2004 17:13,0,0,0,,0,499,1,0,3,1,262811,2328,04-05-2004 17:13,65,0,1
1,0,0,1,0,1327,0,0,7973,06-05-2004 19:48,0,0,0,difficult%20to%20understand|people,0,501,1,0,2,-1,262862,71765,06-05-2004 19:48,92,0,1
14,0,0,1,0,1333,0,0,7561,05-05-2004 23:09,0,0,0,"INTENSITY,%20Major|Sept%2011|AUTHORITY%20Unreliable",0,91,1,0,5,1,262951,108355,05-05-2004 23:09,87,0,-1
0,1342,0,1,0,560,0,2,6236,03-05-2004 15:24,0,0,0,unrelated,0,134,0,0,1,-1,262958,23324,03-05-2004 15:24,63,13,-1
0,0,0,2,0,250,0,0,6315,03-05-2004 17:45,0,0,0,,0,134,1,0,2,-1,262958,1359,03-05-2004 17:45,65,0,1
0,0,0,1,0,4605,0,0,7157,05-05-2004 00:17,0,0,0,bush,0,134,0,0,1,-1,262958,42019,05-05-2004 00:17,69,0,0
0,0,0,3,0,847,0,4,6676,04-05-2004 03:05,0,0,0,op-ed,0,134,1,0,4,1,262958,14296,04-05-2004 03:05,73,0,0
0,0,0,4,0,1201,0,1,6387,03-05-2004 18:25,0,0,0,business,0,134,1,0,3,2,262958,6760,03-05-2004 18:25,82,0,1
0,0,0,1,0,344,0,0,6394,03-05-2004 18:34,0,0,0,difficult%20to%20understand,0,134,0,0,1,-1,262958,2281,03-05-2004 18:34,83,0,0
0,0,0,1,0,314,0,0,6934,04-05-2004 20:36,0,0,0,difficult%20to%20understand,0,134,0,0,1,-1,262958,984,04-05-2004 20:36,83,0,0
0,770,0,4,0,481,0,1,6542,03-05-2004 22:52,0,0,0,difficult%20to%20understand,0,134,0,0,2,-1,262958,61478,03-05-2004 22:52,91,7,0
0,0,0,2,0,234,0,0,6313,03-05-2004 17:44,0,0,0,,0,134,1,0,2,-1,262959,984,03-05-2004 17:44,65,0,1
0,0,0,5,0,11218,0,0,6256,03-05-2004 16:57,0,0,0,,0,134,1,0,5,2,262959,64719,03-05-2004 16:57,66,0,1
0,0,0,1,0,4270,0,0,7158,05-05-2004 00:19,0,0,0,bush,0,134,0,0,1,-1,262959,71613,05-05-2004 00:19,69,0,0
0,0,0,2,0,751,0,0,6464,03-05-2004 20:12,0,0,0,difficult%20to%20understand,0,134,0,0,3,-1,262959,8793,03-05-2004 20:12,82,0,0
0,0,0,1,0,375,0,0,6398,03-05-2004 18:35,0,0,0,difficult%20to%20understand,0,134,0,0,1,-1,262959,6907,03-05-2004 18:35,83,0,0
1,1051,0,4,0,1052,0,0,6540,03-05-2004 22:51,0,0,0,difficult%20to%20understand,0,134,0,0,2,-1,262959,73856,03-05-2004 22:51,91,5,0
0,0,0,4,0,1767,0,1,8293,07-05-2004 16:37,0,0,0,,0,142,1,0,5,2,262961,4953,07-05-2004 16:37,51,0,0
2,0,0,5,0,468,0,1,1579,21-04-2004 20:03,0,0,0,world,0,2,1,0,5,2,263062,49264,20-04-2004 03:40,76,0,1
0,0,0,3,0,640,0,1,1439,21-04-2004 19:51,0,0,0,world,0,2,1,0,5,2,263063,21797,20-04-2004 03:41,76,0,1
3,0,0,3,0,671,0,0,3078,25-04-2004 02:58,0,0,0,sports,0,3,1,0,3,-1,263069,6578,25-04-2004 02:58,83,0,1
0,0,0,5,0,344,0,1,1863,21-04-2004 23:34,0,0,0,U.S.|sports,0,2,1,0,5,2,263070,11937,20-04-2004 03:41,76,0,1
3,0,0,2,0,407,0,1,2851,24-04-2004 16:48,0,0,0,,0,16,1,0,5,2,263077,17047,24-04-2004 16:48,67,0,1
0,0,0,3,0,642,0,0,6636,04-05-2004 02:05,0,0,0,food,0,35,1,0,3,1,263118,12268,04-05-2004 02:05,58,0,0
1,0,0,3,0,749,0,0,6568,03-05-2004 23:22,0,0,0,random,0,134,1,0,2,1,263149,34875,03-05-2004 23:22,59,0,0
0,0,0,2,0,453,0,0,6316,03-05-2004 17:45,0,0,0,,0,134,1,0,2,-1,263149,1422,03-05-2004 17:45,65,0,1
0,0,0,1,0,15050,0,1,6613,04-05-2004 01:44,0,0,0,bush,0,134,0,0,1,-1,263149,178788,04-05-2004 01:44,69,0,0
0,0,0,2,0,1573,0,0,6463,03-05-2004 20:10,0,0,0,difficult%20to%20understand,0,134,0,0,2,-1,263149,5308,03-05-2004 20:10,82,0,0
0,0,0,1,0,78,0,0,6395,03-05-2004 18:34,0,0,0,difficult%20to%20understand,0,134,0,0,1,-1,263149,641,03-05-2004 18:34,83,0,0
0,0,0,2,0,562,0,1,6533,03-05-2004 22:43,0,0,0,default,0,134,1,0,3,-1,263149,15913,03-05-2004 22:43,91,0,0
0,0,0,1,0,921,0,0,4080,27-04-2004 20:14,0,0,0,,0,151,0,0,1,-1,263157,4125,27-04-2004 20:14,83,0,0
0,0,0,3,0,391,0,0,2341,23-04-2004 10:30,0,0,0,,0,309,1,0,3,1,263266,9124,23-04-2004 10:30,84,0,1
0,0,0,1,0,1143,0,0,4773,29-04-2004 13:50,0,0,0,unrelated,0,339,0,0,1,-1,263408,7240,29-04-2004 13:50,63,0,-1
0,0,0,5,0,0,0,0,2279,23-04-2004 02:23,0,0,0,,0,388,1,0,5,2,263544,1515,23-04-2004 02:23,83,0,-1
0,0,0,-1,0,1674,0,0,1410,21-04-2004 19:50,0,0,0,,0,391,-1,0,-1,-1,263553,5907,21-04-2004 06:48,67,0,-1
0,0,0,5,0,241,0,0,503,21-04-2004 08:49,0,0,0,Quentin%20Tarentino,0,391,1,0,5,2,263554,80446,21-04-2004 08:49,80,0,-1
0,0,0,-1,0,672,0,0,7553,05-05-2004 23:06,0,0,0,Article%20no%20longer%20available,0,423,-1,0,-1,-1,263574,7611,05-05-2004 23:06,87,0,-1
0,0,0,4,0,1983,0,1,1253,21-04-2004 19:42,0,0,0,Iraq,0,69,1,0,4,2,263936,62063,20-04-2004 03:02,76,0,1
0,0,0,-1,0,2833,0,1,1365,21-04-2004 19:48,0,0,0,,0,390,-1,0,-1,-1,264145,8812,20-04-2004 09:50,58,0,-1
0,0,0,4,0,1719,0,0,2198,22-04-2004 22:26,0,0,0,,0,2,1,0,5,2,264462,24610,22-04-2004 22:26,67,0,1
3,0,0,4,0,642,0,0,2262,23-04-2004 01:26,0,0,0,canada,0,3,1,0,4,2,264491,147672,23-04-2004 01:26,83,0,1
1,0,0,5,0,671,0,0,4127,27-04-2004 21:10,0,0,0,default,0,17,1,0,5,2,264513,16297,27-04-2004 21:10,67,0,1
0,0,0,3,0,3825,0,0,3978,27-04-2004 16:37,0,0,0,,0,923,1,0,4,2,264562,162172,27-04-2004 16:37,73,0,-1
1,0,0,1,0,110,0,0,2464,23-04-2004 17:10,0,0,0,,0,985,-1,0,1,-1,264607,29328,23-04-2004 17:10,67,0,0
0,0,0,-1,0,0,0,0,1907,22-04-2004 02:38,0,0,0,,0,16,-1,0,-1,-1,264638,12098,22-04-2004 02:38,88,0,-1
0,0,0,2,0,6257,0,0,181,19-04-2004 21:34,0,0,0,music,0,151,0,0,2,-1,264732,16406,19-04-2004 21:34,66,0,1
0,0,0,2,0,6257,0,0,1417,21-04-2004 19:50,0,0,0,music,0,151,0,0,2,-1,264732,16406,19-04-2004 09:34,66,0,1
1,0,0,5,0,872,0,0,3739,26-04-2004 23:12,0,0,0,beauty%20product,0,16,1,0,5,2,264871,35861,26-04-2004 23:12,88,0,1
0,0,0,3,0,2501,0,1,3966,27-04-2004 16:28,0,0,0,entertainment,0,47,1,0,4,2,264894,141829,27-04-2004 16:28,73,0,1
0,0,0,3,0,2456,0,1,6927,04-05-2004 20:13,0,0,0,Citigroup,0,313,1,0,5,2,265181,41941,04-05-2004 20:13,80,0,1
0,0,0,3,0,21,0,0,1909,22-04-2004 02:40,0,0,0,,0,446,0,0,2,-1,265624,23624,22-04-2004 02:40,88,0,0
0,0,0,1,0,1297,0,0,3811,27-04-2004 01:38,0,0,0,,0,453,1,0,1,-1,265773,3719,27-04-2004 01:38,66,0,1
0,0,0,3,0,639,0,0,4360,28-04-2004 11:15,0,0,0,,0,499,1,0,3,1,267056,6422,28-04-2004 11:15,73,0,-1
0,0,0,5,0,2483,0,0,6834,04-05-2004 17:34,0,0,0,philadelphia,0,660,1,0,3,2,267219,19094,04-05-2004 17:34,66,0,1
,,,,0,25979,,,1506,21-04-2004 19:54,0,,0,,,660,,,,-1,267221,,21-04-2004 19:54,66,,
,,,,0,25979,,,1826,21-04-2004 23:27,0,,0,,,660,,,,-1,267221,,21-04-2004 23:27,66,,
0,0,0,1,0,850,0,0,7552,05-05-2004 23:06,0,0,0,"INTENSITY,%20Minor|AUTHORITY%20Unreliable",0,661,1,0,2,-1,267226,15052,05-05-2004 23:06,87,0,-1
0,0,0,3,0,1950,0,0,4055,27-04-2004 19:23,0,0,0,economy,0,870,0,0,2,1,267266,21109,27-04-2004 19:23,83,0,0
1,0,0,5,0,3996,0,1,3737,26-04-2004 23:10,0,0,0,China,0,16,1,0,4,2,267315,107504,26-04-2004 23:10,88,0,1
0,0,0,3,0,2439,0,2,9383,09-05-2004 23:25,0,0,0,fashion,0,17,1,0,1,-1,267337,8407,09-05-2004 23:25,67,0,0
0,0,0,3,0,266,0,1,2340,23-04-2004 10:30,0,0,0,jobs,0,309,1,0,3,1,267456,3735,23-04-2004 10:30,84,0,1
0,0,0,3,0,1110,0,0,2339,23-04-2004 10:30,0,0,0,,0,309,1,0,3,1,267481,6781,23-04-2004 10:30,84,0,1
0,0,0,1,0,1233,0,1,7107,04-05-2004 23:18,0,0,0,jobs,0,309,0,0,3,1,267510,40563,04-05-2004 23:18,73,0,1
0,0,0,2,0,1162,0,1,7519,05-05-2004 22:55,0,0,0,religion,0,362,1,0,4,-1,267537,11477,05-05-2004 22:55,58,0,0
0,0,0,-1,0,932,0,1,1252,21-04-2004 19:42,0,0,0,,0,391,-1,0,-1,-1,267656,30955,19-04-2004 09:51,58,0,-1
0,0,0,-1,0,516,0,0,1254,21-04-2004 19:42,0,0,0,,0,423,-1,0,-1,-1,267700,2078,20-04-2004 10:42,66,0,-1
0,0,0,-1,0,422,0,0,1479,21-04-2004 19:53,0,0,0,,0,425,-1,0,-1,-1,267706,1906,20-04-2004 10:42,66,0,-1
1,0,0,5,0,1157,0,0,2402,23-04-2004 15:23,0,0,0,U.S.%20news,0,2,1,0,5,2,267731,93391,23-04-2004 15:23,76,0,1
0,0,0,2,0,1484,0,0,2445,23-04-2004 16:31,0,0,0,,0,3,1,0,3,1,267740,34610,23-04-2004 16:31,67,0,1
0,0,0,4,0,1484,0,0,2446,23-04-2004 16:34,0,0,0,,0,3,1,0,4,2,267740,285751,23-04-2004 16:34,67,0,1
0,0,0,3,0,595,0,1,7963,06-05-2004 19:28,0,0,0,familar%20topic|people|nature/environment|world|bad%20news|economy,0,3,1,0,3,2,267742,135016,06-05-2004 19:28,92,0,1
1,0,0,1,0,1188,0,0,2857,24-04-2004 16:57,0,0,0,,0,8008,1,0,4,2,267806,47000,24-04-2004 16:57,67,0,0
0,0,0,2,0,2376,0,1,664,21-04-2004 18:43,0,0,0,,0,8052,1,0,1,-1,267996,28906,21-04-2004 18:43,67,0,-1
0,0,0,2,0,4736,0,1,1286,21-04-2004 19:44,0,0,0,,0,8052,1,0,1,-1,267996,100781,21-04-2004 06:42,67,0,-1
0,0,0,1,0,3956,0,0,2199,22-04-2004 22:26,0,0,0,,0,8135,1,0,1,-1,268142,12063,22-04-2004 22:26,65,0,0
0,0,0,4,0,7100,0,18,8121,06-05-2004 23:50,0,0,0,politics|international%20news|music|conflict,0,8150,1,0,-1,2,268210,137567,06-05-2004 23:50,58,0,1
0,0,0,4,0,2844,0,0,2605,23-04-2004 18:29,0,0,0,,0,8151,1,0,3,1,268216,6155,23-04-2004 18:29,65,0,1
